# Header: Npoints zmin zmax IMF Hubble Comment
# 39 0.0 0.2 0.0 1.0 Li & White 2009
9.550 -2.247 -2.208 -2.289 1
9.800 -2.385 -2.346 -2.427 1
10.050 -2.448 -2.408 -2.491 1
10.300 -2.490 -2.450 -2.536 1
10.550 -2.579 -2.536 -2.627 1
10.800 -2.731 -2.684 -2.783 1
11.050 -2.998 -2.945 -3.059 1
11.300 -3.467 -3.401 -3.544 1
11.550 -3.969 -3.880 -4.081 1
11.800 -5.168 -4.977 -5.518 1
# 12 0.8 1.1 0.0 0.7 Ilbert 2013
9.250 -2.142 -2.108 -2.178 1
9.500 -2.227 -2.193 -2.264 1
9.750 -2.348 -2.313 -2.385 1
10.000 -2.459 -2.424 -2.498 1
10.250 -2.517 -2.480 -2.556 1
10.500 -2.542 -2.504 -2.584 1
10.750 -2.616 -2.575 -2.662 1
11.000 -2.805 -2.758 -2.857 1
11.250 -3.138 -3.084 -3.200 1
11.500 -3.751 -3.681 -3.834 1
11.750 -4.692 -4.570 -4.863 1
12.000 -5.354 -5.126 -5.863 1
# 10 1.1 1.5 0.0 0.7 Ilbert 2013
9.500 -2.270 -2.234 -2.291 1
9.750 -2.353 -2.311 -2.369 1
10.000 -2.476 -2.437 -2.503 1
10.250 -2.583 -2.553 -2.610 1
10.500 -2.660 -2.624 -2.678 1
10.750 -2.767 -2.728 -2.804 1
11.000 -3.011 -2.968 -3.047 1
11.250 -3.478 -3.417 -3.526 1
11.500 -4.335 -4.247 -4.425 1
11.750 -5.152 -4.998 -5.400 1
# 10 1.5 2.0 0.0 0.7 Ilbert 2013
9.500 -2.287 -2.261 -2.315 1
9.750 -2.371 -2.344 -2.399 1
10.000 -2.497 -2.470 -2.526 1
10.250 -2.609 -2.581 -2.640 1
10.500 -2.682 -2.651 -2.716 1
10.750 -2.794 -2.758 -2.832 1
11.000 -3.036 -2.994 -3.082 1
11.250 -3.492 -3.439 -3.552 1
11.500 -4.350 -4.271 -4.447 1
11.750 -5.166 -5.010 -5.411 1
# 12 2.0 2.5 0.0 0.7 Ilbert 2013
9.550 -2.809 -2.817 -2.800 1
9.750 -2.826 -2.834 -2.818 1
9.950 -3.007 -2.978 -3.039 1
10.150 -3.052 -3.021 -3.086 1
10.350 -3.079 -3.045 -3.115 1
10.550 -3.136 -3.099 -3.177 1
10.750 -3.223 -3.181 -3.269 1
10.950 -3.372 -3.324 -3.427 1
11.150 -3.643 -3.586 -3.710 1
11.350 -4.037 -3.964 -4.124 1
11.550 -4.468 -4.370 -4.594 1
11.750 -5.247 -5.088 -5.500 1
# 11 2.5 3.0 0.0 0.7 Ilbert 2013
10.160 -2.999 -3.007 -2.990 1
10.320 -3.221 -3.179 -3.268 1
10.480 -3.288 -3.243 -3.338 1
10.640 -3.407 -3.358 -3.462 1
10.800 -3.469 -3.415 -3.531 1
10.960 -3.615 -3.554 -3.686 1
11.120 -3.810 -3.740 -3.895 1
11.280 -4.092 -4.008 -4.197 1
11.440 -4.571 -4.459 -4.721 1
11.600 -4.898 -4.744 -5.138 1
11.760 -5.638 -5.392 -6.263 1
# 11 3.0 4.0 0.0 0.7 Ilbert 2013
10.180 -3.381 -3.396 -3.366 1
10.340 -3.578 -3.535 -3.625 1
10.500 -3.711 -3.665 -3.762 1
10.660 -3.928 -3.874 -3.990 1
10.820 -4.008 -3.945 -4.081 1
10.980 -4.213 -4.142 -4.297 1
11.140 -4.302 -4.217 -4.406 1
11.300 -4.661 -4.551 -4.808 1
11.460 -4.980 -4.866 -5.135 1
11.620 -5.019 -4.838 -5.338 1
11.780 -5.854 -5.530 -9.754 1
# 10 0.05 0.2 0.0 0.7 Ilbert 2010
7.260 -0.956 -0.883 -1.044 1
7.690 -1.119 -1.091 -1.149 1
